step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
61,CASH_IN,1744.87,C464781346,2417.13,672.26,C535577498,37346.77,39038.87,0,0
189,CASH_IN,3322.76,C793996190,39388.72,36065.96,C502743663,47729.74,50285.95,0,0
338,CASH_IN,212081.29,C330893510,14336.77,0.0,C490403329,12740.23,205575.18,0,0
120,CASH_OUT,12507.1,C249896972,19287.57,6780.47,C772552721,46325.9,55625.38,0,0
80,CASH_OUT,5005.39,C128736530,4453.59,0.0,C277281053,4980.11,9617.84,0,0
633,CASH_OUT,29525.99,C180438519,7881.98,0.0,C902034154,274172.96,296819.01,0,0
279,CASH_OUT,49669.1,C842692207,13245.59,0.0,C906530410,18827.94,62448.32,0,0
435,CASH_OUT,2896.88,C805243656,6118.06,3221.18,C261452808,971.66,3489.84,0,0
390,PAYMENT,12027.99,C555392020,21963.74,9935.75,C976733427,5570.79,14724.74,0,0
547,PAYMENT,42950.7,C613098579,26533.37,0.0,C335842687,3734.97,40132.29,0,0
550,CASH_OUT,1003.73,C272841943,347687.7,346683.97,C146572469,3131.4,4098.77,0,0
220,CASH_OUT,8285.16,C110286194,20277.86,11992.7,C458259372,248.92,7740.02,0,0
630,DEBIT,1090.18,C194523176,758.72,0.0,C816171741,9861.13,10948.91,0,0
276,DEBIT,1379.61,C813360943,76460.43,75080.82,C860138246,405.71,1696.15,0,0
621,CASH_OUT,2940.75,C540735296,9839.83,6899.08,C681144901,52.16,2678.36,0,0
301,CASH_OUT,19126.21,C296556697,273180.5,254054.29,C830069174,2645.92,19265.84,0,0
83,PAYMENT,4538.53,C234749844,121344.23,116805.7,C335292632,1260.66,5714.0,0,0
565,PAYMENT,2522.1,C422655064,6261.02,3738.92,C891090375,1042.35,3206.57,0,0
23,CASH_IN,8891.03,C248774632,39452.56,30561.53,C671640506,18.44,7316.21,0,0
574,CASH_OUT,1028.1,C308300786,5481.13,4453.03,C220224205,1062.61,2039.66,0,0
33,PAYMENT,17533.1,C201593397,13413.76,0.0,C215778872,3595.52,20814.31,0,0
154,CASH_IN,62099.68,C348677038,36826.66,0.0,C162465857,1569.52,53961.47,0,0
449,PAYMENT,7026.42,C301114663,70933.66,63907.24,C994140167,9869.64,15077.42,0,0
700,CASH_IN,5626.44,C594557692,51164.89,45538.45,C316084981,60282.02,65247.42,0,0
304,CASH_OUT,15870.11,C547671544,14950.27,0.0,C672732872,12449.82,27086.26,0,0
90,CASH_OUT,210.35,C289005946,554119.61,553909.26,C979772816,31179.3,31350.12,0,0
174,CASH_IN,21295.93,C729129233,7726.95,0.0,C327900361,36186.02,55871.2,0,0
666,PAYMENT,2155200.78,C407228838,1198.95,0.0,C726562944,785.29,1852782.52,0,0
540,CASH_OUT,6497.57,C530137795,1600.31,0.0,C505030560,10833.59,15969.31,0,0
75,TRANSFER,6539.23,C225142475,121906.74,115367.51,C356779684,29474.57,35287.01,0,0
286,CASH_OUT,30899.42,C478026765,11908.65,0.0,C691040068,2242.33,27477.4,0,0
197,PAYMENT,156623.29,C624157087,16959.55,0.0,C494852561,1184.26,147791.12,0,0
133,PAYMENT,46861.05,C608405963,5920.72,0.0,C830884555,12768.44,45614.48,0,0
629,CASH_OUT,167.32,C134979071,6774.67,6607.35,C910400078,341.4,499.59,0,0
459,CASH_IN,22339.64,C643137987,4102.52,0.0,C389809593,693.39,18385.77,0,0
134,PAYMENT,830243.46,C257576327,27084.75,0.0,C409740684,1480.06,821667.59,0,0
484,CASH_OUT,24844.55,C415161116,11544.1,0.0,C309417556,11058.18,34107.7,0,0
308,TRANSFER,1014.06,C746921870,25655.37,24641.31,C726408103,7288.42,8071.59,0,0
46,CASH_OUT,13457.52,C522035084,22229.1,8771.58,C822850307,31516.53,44888.46,0,0
335,CASH_OUT,808.16,C218129768,7052.81,6244.65,C694448653,935.08,1621.91,0,0
138,CASH_IN,74536.68,C808282104,1498.03,0.0,C639284042,849.08,64717.86,0,0
183,PAYMENT,1450.13,C181285618,1314.62,0.0,C794090683,12620.04,14030.81,0,0
654,TRANSFER,9261.66,C744106878,1251655.19,1242393.53,C263315887,1167.24,10202.18,0,0
528,CASH_IN,1730.21,C447196791,122670.87,120940.66,C429336247,1658.54,3231.41,0,0
100,PAYMENT,3030.23,C103549141,99735.19,96704.96,C736330201,173.79,3184.43,0,0
633,PAYMENT,117603.16,C725128479,4856.58,0.0,C147012848,8295.95,102221.02,0,0
427,CASH_IN,9761.71,C124073085,13551.66,3789.95,C919804190,78772.79,86286.39,0,0
650,CASH_IN,2961.45,C275529893,3932.21,970.76,C253935316,770.69,2869.7,0,0
556,PAYMENT,1031.31,C625589323,1866.61,835.3,C808294983,30917.16,31746.23,0,0
253,PAYMENT,278.92,C150508819,5523.9,5244.98,C654898318,4416.41,4662.08,0,0
398,CASH_IN,852.09,C181944454,97662.94,96810.85,C862859240,204.85,879.38,0,0
395,PAYMENT,9912.25,C578208794,47151.36,37239.11,C564256975,981.9,9644.08,0,0
535,CASH_OUT,47307.34,C994543727,3117.94,0.0,C780443770,878.63,34680.47,0,0
185,PAYMENT,2955.34,C514672561,8331.31,5375.97,C411847556,2780.12,5162.8,0,0
248,PAYMENT,136896.23,C361678443,41096.77,0.0,C625313426,10458.03,137005.11,0,0
182,PAYMENT,2227.2,C543665861,5673.39,3446.19,C176282330,137044.52,138673.27,0,0
221,CASH_OUT,5279.46,C854815667,15053.7,9774.24,C420221086,373.88,5201.69,0,0
120,CASH_OUT,1160.68,C755158929,24410.56,23249.88,C115559764,2053.7,3131.96,0,0
28,CASH_OUT,48212.38,C363890853,24014.09,0.0,C803927581,979.69,42954.76,0,0
699,CASH_IN,353457.7,C775632295,19559.53,0.0,C594438790,501.52,341880.25,0,0
56,PAYMENT,339.93,C708189855,5011.32,4671.39,C473696617,5836.03,6171.33,0,0
660,CASH_IN,4345.55,C556087545,5846.15,1500.6,C804440892,4927.88,8014.97,0,0
3,CASH_OUT,78952.66,C497018872,2439.44,0.0,C298118084,187.76,71539.25,0,0
578,CASH_IN,599.14,C932826588,1284.33,685.19,C246509615,5077.99,5540.02,0,0
245,CASH_OUT,22472.13,C886852249,11247.23,0.0,C466680853,561.32,19043.64,0,0
385,CASH_OUT,73031.78,C991216696,45450.97,0.0,C538777064,5020.53,69795.8,0,0
210,PAYMENT,9328.34,C707844847,1685.09,0.0,C927252358,48295.5,56818.63,0,0
365,PAYMENT,21817.63,C423293217,20119.8,0.0,C519283955,11310.9,32082.53,0,0
336,CASH_IN,192841.58,C198654181,43345.01,0.0,C729114315,6765.09,182562.57,0,0
394,PAYMENT,270267.58,C213277726,849.71,0.0,C155374213,1897.37,254116.4,0,0
293,PAYMENT,7247.84,C956074591,8902.86,1655.02,C410761343,5543.39,11919.47,0,0
399,CASH_OUT,3107.95,C426914360,157836.55,154728.6,C688120645,13546.15,15830.86,0,0
614,PAYMENT,1546.94,C199398091,30574.19,29027.25,C328563725,11333.29,12426.09,0,0
323,CASH_OUT,47029.74,C301018507,807.8,0.0,C635082706,4110.94,44506.43,0,0
269,CASH_IN,685.95,C118793453,35864.71,35178.76,C956827455,7268.3,7895.71,0,0
98,CASH_OUT,5142.87,C577905100,4352.02,0.0,C358704529,459.52,4227.49,0,0
268,CASH_IN,9748.24,C631857785,37682.85,27934.61,C915821578,1310.54,9389.77,0,0
94,PAYMENT,3276.71,C769709984,4745.15,1468.44,C663284061,17564.02,20109.54,0,0
136,PAYMENT,13408.93,C532404472,12338.15,0.0,C251907203,22374.1,34041.58,0,0
708,PAYMENT,819233.13,C963945084,5965.13,0.0,C757685285,5816.64,675253.67,0,0
67,CASH_OUT,6510.18,C786868818,13423.16,6912.98,C532348271,70413.36,75363.96,0,0
359,CASH_OUT,3700.67,C167773572,5704.89,2004.22,C377964816,12264.14,14859.49,0,0
620,TRANSFER,50392.48,C778803951,9553.78,0.0,C906491742,3230.43,43365.9,0,0
709,CASH_OUT,12472.11,C401645124,2290.65,0.0,C393844884,547.0,11208.77,0,0
110,CASH_IN,108099.18,C134326600,27889.05,0.0,C490285979,65494.4,171297.85,0,0
122,CASH_OUT,10899.12,C806464777,17377.44,6478.32,C965931147,19664.52,28037.69,0,0
277,CASH_OUT,5181.44,C806526500,1182.28,0.0,C909087366,125111.49,129534.76,0,0
412,CASH_OUT,326.78,C107654257,59241.35,58914.57,C687239182,242880.64,243164.92,0,0
714,CASH_IN,438.99,C755068277,10255.49,9816.5,C199361492,484.69,877.48,0,0
155,DEBIT,297.6,C694046206,17028.5,16730.9,C198511414,486.97,724.62,0,0
123,CASH_OUT,16039.51,C700893577,42059.58,26020.07,C723573083,28.4,11734.75,0,0
189,CASH_IN,697.81,C758097089,21858.9,21161.09,C558344867,25669.32,26350.67,0,0
650,CASH_IN,77655.62,C871733912,76711.33,0.0,C948072550,16021.21,92576.19,0,0
23,CASH_OUT,8556.48,C610604799,8604.64,48.16,C158832074,5860.57,12975.02,0,0
283,PAYMENT,5221.1,C758388781,63047.52,57826.42,C843084497,540.75,5104.89,0,0
89,CASH_OUT,1774.12,C461334409,16064.82,14290.7,C410184578,4187.0,5444.33,0,0
117,PAYMENT,24836.4,C727006939,28608.24,3771.84,C458006723,6853.19,24590.47,0,0
682,PAYMENT,1904.37,C801631074,24475.89,22571.52,C745372956,20108.67,21485.53,0,0
2,CASH_OUT,1375.15,C102867993,85913.43,84538.28,C413505908,8033.51,9300.88,0,0
239,PAYMENT,68804.87,C800869342,39423.55,0.0,C720919290,16233.66,69087.52,0,0
681,PAYMENT,15341.52,C590841348,6874.55,0.0,C797986811,3930.67,15518.64,0,0
452,CASH_OUT,5308.83,C567667426,5105.63,0.0,C163428787,41219.53,44948.99,0,0
54,CASH_IN,25708.56,C509761172,12398.97,0.0,C566660614,15323.06,33495.65,0,0
346,CASH_IN,8234.41,C472523098,4272.04,0.0,C462660094,580.29,7345.81,0,0
722,TRANSFER,16145.94,C823022565,2756.49,0.0,C961171774,59909.88,73835.81,0,0
298,PAYMENT,1862.5,C810123509,548.9,0.0,C932797772,44624.07,46251.37,0,0
393,PAYMENT,336622.53,C286246531,1307.81,0.0,C323673564,11360.01,293238.75,0,0
396,PAYMENT,2854.59,C846146702,262527.09,259672.5,C526093348,8146.08,10537.85,0,0
491,CASH_IN,133362.92,C890573744,4990.29,0.0,C832439503,97294.8,220781.22,0,0
140,PAYMENT,5767.74,C314228223,232161.95,226394.21,C244246968,259.83,4798.3,0,0
624,CASH_OUT,34640.36,C342989863,24458.47,0.0,C934962834,45899.25,72617.89,0,0
735,PAYMENT,30381.9,C542391114,12398.9,0.0,C795638407,2085.63,31139.76,0,0
106,CASH_IN,63852.64,C249473546,1406.83,0.0,C709192220,35288.75,93188.99,0,0
609,CASH_OUT,1784.47,C243600846,13453.62,11669.15,C318825617,6103.86,7608.28,0,0
607,PAYMENT,56170.32,C453281506,228268.0,172097.68,C836230679,524.65,44484.75,0,0
552,PAYMENT,224940.62,C296143755,138199.71,0.0,C858539178,2010.75,168686.02,0,0
276,PAYMENT,5086.54,C273729890,20158.03,15071.49,C363352891,30918.57,34536.25,0,0
349,CASH_OUT,8625.44,C920947180,2385.1,0.0,C628429906,3366.49,11609.91,0,0
624,CASH_OUT,3158.32,C635985379,3178.78,20.46,C454683705,1605.72,4378.77,0,0
114,TRANSFER,4343.41,C112434685,3718.64,0.0,C235601711,1586.51,4686.61,0,0
616,CASH_OUT,176409.11,C191453898,90874.29,0.0,C600745022,15615.91,147495.17,0,0
685,CASH_OUT,1329.26,C832544424,154443.04,153113.78,C579527891,114822.54,115864.51,0,0
507,CASH_OUT,1486.51,C342927237,17922.99,16436.48,C709438731,104.21,1262.08,0,0
254,CASH_OUT,147210.92,C237157598,8479.27,0.0,C932259561,760120.31,887386.7,0,0
416,CASH_OUT,24938.98,C698968581,136361.64,111422.66,C277060076,7092.15,27537.95,0,0
38,CASH_OUT,368304.92,C458690610,3078.32,0.0,C292926744,13966.31,369257.17,0,0
693,PAYMENT,3601.88,C768588950,14439.68,10837.8,C293876396,2241.12,5539.81,0,0
255,PAYMENT,10171.1,C479316467,26754.26,16583.16,C935342607,4883.77,14782.49,0,0
43,PAYMENT,2467.06,C197928251,3662.13,1195.07,C128206937,6950.18,9315.71,0,0
591,CASH_OUT,10487.53,C818132727,5146.79,0.0,C244400328,743.69,10983.83,0,0
489,CASH_OUT,332.5,C927053696,4579.72,4247.22,C792282953,1152.6,1483.11,0,0
463,PAYMENT,27803.53,C986060397,111869.72,84066.19,C621663242,41449.11,63511.46,0,0
41,PAYMENT,14505.07,C190055228,235991.46,221486.39,C927701317,300.6,11366.58,0,0
558,CASH_OUT,7305.64,C608561004,15870.05,8564.41,C454646971,10871.18,16347.09,0,0
474,PAYMENT,4013.2,C661077893,8934.47,4921.27,C165760468,2522.66,6088.09,0,0
590,PAYMENT,1618.8,C171160454,5432.95,3814.15,C926681593,871.95,2335.81,0,0
615,PAYMENT,30027.93,C956482953,13394.77,0.0,C229385539,171010.0,192820.82,0,0
158,PAYMENT,984.41,C192612676,5852.75,4868.34,C503912281,881.74,1813.31,0,0
157,CASH_IN,20361.73,C971650649,11550.16,0.0,C951536561,642.79,19679.38,0,0
687,CASH_OUT,339087.18,C600489366,24831.03,0.0,C566733956,3510.27,304803.53,0,0
395,DEBIT,117470.05,C711311421,7273.77,0.0,C304473077,1232.25,98812.71,0,0
326,CASH_IN,539.57,C544337348,10052.91,9513.34,C744161897,4971.54,5374.11,0,0
214,PAYMENT,3083.66,C777222206,10115.44,7031.78,C272838679,6501.05,9127.33,0,0
475,PAYMENT,17302.59,C708187381,8297.05,0.0,C709631200,7497.95,20435.98,0,0
561,CASH_IN,7140.17,C159974169,6890.01,0.0,C666078180,3932.37,10226.38,0,0
2,PAYMENT,652.67,C261655841,41910.64,41257.97,C347819328,1388.68,1906.24,0,0
411,PAYMENT,16213.0,C503525944,938.14,0.0,C487567593,15648.42,28200.39,0,0
739,PAYMENT,7958.29,C237289313,141693.25,133734.96,C855370289,4019.66,10643.47,0,0
209,CASH_OUT,254176.89,C818272393,16371.45,0.0,C256974176,2014.02,224218.98,0,0
209,PAYMENT,5136.81,C371678471,33357.11,28220.3,C750100122,70543.77,74705.81,0,0
653,CASH_OUT,66330.57,C879726666,39640.9,0.0,C848296186,3950.66,69556.97,0,0
47,DEBIT,828.19,C113494368,4618.9,3790.71,C943074225,35086.65,35667.85,0,0
296,CASH_IN,1273.58,C313601963,3389.58,2116.0,C392212748,44725.95,45966.24,0,0
341,PAYMENT,29702.65,C367167323,2840.1,0.0,C516493891,49901.74,70699.69,0,0
593,PAYMENT,56994.81,C636365611,9222.47,0.0,C612040482,17053.04,60654.84,0,0
96,CASH_OUT,1446.2,C241391712,38131.92,36685.72,C561718462,4909.17,6353.79,0,0
323,CASH_OUT,8461.99,C613958236,5565.58,0.0,C662092825,4379.65,12151.38,0,0
114,PAYMENT,673.95,C962449185,33252.91,32578.96,C480975349,3167.14,3769.21,0,0
586,PAYMENT,5847.7,C220300327,383.03,0.0,C460603800,99.44,5466.62,0,0
470,CASH_OUT,36550.9,C530641679,7492.44,0.0,C690678348,17923.22,47985.93,0,0
370,TRANSFER,3703.65,C753971615,76934.22,73230.57,C836169647,7631.49,11095.38,0,0
292,PAYMENT,5175.74,C222950354,10337.6,5161.86,C599616916,21719.02,25582.51,0,0
114,TRANSFER,1060.36,C308001649,3851.76,2791.4,C709750764,3981.43,4976.23,0,0
685,TRANSFER,2522.37,C654448548,4987.72,2465.35,C471746304,16263.61,18740.22,0,0
482,PAYMENT,191875.05,C174171568,142.3,0.0,C796321117,411.78,184094.93,0,0
238,PAYMENT,9239.7,C693337876,2928.65,0.0,C454406759,599.04,9117.1,0,0
308,PAYMENT,1333.88,C482920823,65242.22,63908.34,C478975743,56.99,1251.36,0,0
540,CASH_IN,4598.16,C875939775,5575.27,977.11,C335293502,3859.03,7796.56,0,0
535,CASH_OUT,456.98,C836950478,6655.4,6198.42,C764591372,1223.48,1597.55,0,0
343,PAYMENT,1305.72,C896833808,404.35,0.0,C178178696,966.72,2219.81,0,0
226,CASH_OUT,93771.06,C869562937,1157.18,0.0,C301578199,8976.58,92830.19,0,0
491,PAYMENT,6270.0,C258392497,79624.23,73354.23,C798990390,2284.92,7491.97,0,0
490,CASH_IN,243607.67,C397718397,33723.19,0.0,C885840267,372.57,228252.32,0,0
446,CASH_OUT,6825.18,C769906232,1908.06,0.0,C473748787,479538.85,484427.26,0,0
55,CASH_OUT,7594.95,C619903756,5188.2,0.0,C466208179,4598.02,11767.17,0,0
352,CASH_OUT,25683.64,C603541679,12787.73,0.0,C558301232,699.46,24924.54,0,0
457,CASH_IN,65.98,C438819323,2221.21,2155.23,C793131392,1471.88,1522.59,0,0
706,CASH_IN,11718.11,C633365491,661.02,0.0,C522408911,3598.75,11933.86,0,0
391,PAYMENT,7419.18,C529682576,10521.59,3102.41,C488024070,3585.16,10367.12,0,0
255,CASH_OUT,117579.5,C627148764,31536.88,0.0,C329181950,51220.53,140576.42,0,0
413,CASH_IN,46001.21,C396965822,32460.72,0.0,C715509619,4260.01,50206.32,0,0
132,CASH_IN,1052.95,C222088742,49655.08,48602.13,C228431927,138603.79,139343.76,0,0
68,CASH_OUT,75799.69,C369603156,1299.41,0.0,C974848418,2256.65,60541.88,0,0
504,CASH_IN,5053.49,C467962509,14571.94,9518.45,C676048886,10589.15,14190.36,0,0
733,PAYMENT,1590.79,C244831723,8931.35,7340.56,C225013516,30932.55,32419.62,0,0
629,PAYMENT,11553.99,C259904585,11721.37,167.38,C963008866,42246.39,52340.06,0,0
434,CASH_OUT,5625.22,C955890272,9723.76,4098.54,C616167381,52123.44,57492.88,0,0
30,DEBIT,129215.59,C352094977,4960.83,0.0,C645971246,3012.06,130778.37,0,0
735,CASH_IN,14959.77,C765083776,144.51,0.0,C156916146,4866.45,18076.44,0,0
335,CASH_OUT,11733.3,C215033082,76324.06,64590.76,C827126576,56.66,9085.74,0,0
216,PAYMENT,40993.33,C975072735,21916.29,0.0,C520842386,3453.63,33288.36,0,0
664,CASH_OUT,57940.33,C291246044,1441.68,0.0,C654680199,35040.42,90656.09,0,0
555,PAYMENT,33206.11,C454472699,27165.35,0.0,C485540934,24693.76,50379.81,0,0
557,CASH_OUT,104300.79,C281291209,6829.75,0.0,C442809147,4206.23,105175.18,0,0
207,CASH_OUT,24236.82,C594852815,7126.26,0.0,C159418866,104657.77,128009.61,0,0
737,CASH_OUT,10957.43,C806951481,4219.1,0.0,C509502347,2462.15,12196.1,0,0
337,CASH_OUT,75396.02,C121278806,29893.48,0.0,C869315254,1354.18,67793.06,0,0
395,TRANSFER,6880.09,C122831656,4024.94,0.0,C305007485,2116.06,8894.65,0,0
558,CASH_IN,8602.81,C809672035,2577.95,0.0,C373605225,651.69,8624.81,0,0
491,PAYMENT,179663.05,C336467824,72956.4,0.0,C525250684,15067.74,177660.02,0,0
129,PAYMENT,150161.01,C918521556,10215.67,0.0,C166865285,8260.72,133002.81,0,0
225,CASH_OUT,7984.71,C934654275,10708.26,2723.55,C163748616,14734.74,21483.41,0,0
269,CASH_OUT,3581.75,C997101858,37748.32,34166.57,C908074998,2331.18,5256.31,0,0
705,CASH_OUT,112838.44,C840715194,4907.99,0.0,C299641104,4426.96,115448.28,0,0
531,CASH_OUT,34226.42,C992994798,6619.47,0.0,C757862537,97.4,30608.05,0,0
273,PAYMENT,14300.45,C411281670,21132.62,6832.17,C483464654,9674.09,23032.27,0,0
546,CASH_OUT,4539.76,C627761759,1323.37,0.0,C784284207,5871.79,9100.29,0,0
549,PAYMENT,14721.35,C105142529,18613.61,3892.26,C397175785,677.93,14747.53,0,0
293,PAYMENT,7792.56,C966328865,4300.27,0.0,C887043973,4070.89,10502.02,0,0
300,CASH_OUT,2450.85,C632666167,48204.56,45753.71,C433756029,3089.83,5347.43,0,0
665,PAYMENT,10221.78,C417546815,30333.11,20111.33,C812415329,117684.37,124962.35,0,0
418,CASH_OUT,13065.93,C381914857,24880.07,11814.14,C848271450,727.76,13377.7,0,0
112,PAYMENT,4122.8,C570166396,1199.38,0.0,C700237854,8924.6,12626.68,0,0
535,CASH_IN,41228.55,C877090380,11440.41,0.0,C206772761,689.95,35208.56,0,0
439,TRANSFER,82445.96,C594004507,2284.95,0.0,C546785088,1800.51,67020.82,0,0
379,PAYMENT,46435.33,C813225398,12641.04,0.0,C436028301,8089.11,44926.59,0,0
539,PAYMENT,4928.32,C293001991,414.5,0.0,C940676242,3359.5,7257.9,0,0
674,CASH_OUT,31586.3,C798218899,1324.45,0.0,C805015820,4862.05,28214.05,0,0
246,PAYMENT,9323.85,C759214760,79503.03,70179.18,C954181441,8945.45,16769.49,0,0
312,CASH_OUT,876.26,C151873512,23238.83,22362.57,C978324543,2021.02,2753.61,0,0
141,PAYMENT,27198.39,C445771008,7857.91,0.0,C791083778,24136.1,46536.18,0,0
481,CASH_IN,10541.1,C179830777,3418.25,0.0,C634438820,2835.96,12438.15,0,0
300,CASH_OUT,863186.8,C460049469,2627.06,0.0,C283987524,4123.26,717067.61,0,0
255,CASH_OUT,111645.9,C783008606,18037.96,0.0,C833859090,9417.83,90551.03,0,0
518,CASH_OUT,29145.92,C777695137,7978.87,0.0,C275004872,7395.3,35247.66,0,0
304,CASH_OUT,12689.2,C764024083,135940.26,123251.06,C266681924,15671.68,26172.38,0,0
346,PAYMENT,10880.2,C993024136,10125.93,0.0,C891794359,8695.28,18450.31,0,0
327,CASH_OUT,1330.57,C891763392,14589.84,13259.27,C202991309,11432.95,12735.54,0,0
193,PAYMENT,354.19,C627624036,1664.44,1310.25,C227724330,2736.21,3065.69,0,0
94,CASH_IN,1684.79,C888260788,7777.2,6092.41,C559884523,717.82,2169.5,0,0
615,PAYMENT,7436.16,C749205661,17421.97,9985.81,C625723729,376.25,6797.42,0,0
69,PAYMENT,183.1,C569831005,7637.47,7454.37,C141021439,242.92,417.75,0,0
242,CASH_OUT,3041.85,C961203499,6448.21,3406.36,C302724263,117349.05,120229.95,0,0
496,PAYMENT,5189.0,C553381140,21815.25,16626.25,C262777452,91.56,4001.97,0,0
98,PAYMENT,5498.51,C260765756,129603.48,124104.97,C525691340,42137.88,47020.28,0,0
488,PAYMENT,2462.41,C751697525,16604.92,14142.51,C963612168,1121.52,3484.73,0,0
545,CASH_OUT,4382.06,C955305862,74330.71,69948.65,C799870364,41589.11,45712.59,0,0
493,CASH_OUT,180413.89,C114558912,33941.83,0.0,C918756902,93.26,133133.13,0,0
227,PAYMENT,26685.12,C157772333,67950.18,41265.06,C537546333,3219.02,25386.56,0,0
15,CASH_OUT,2955.6,C600059692,5353.04,2397.44,C729419951,67322.11,69850.54,0,0
660,PAYMENT,7165.08,C593743133,9794.82,2629.74,C496640357,17743.55,23313.27,0,0
243,CASH_OUT,7700.47,C181177261,9856.04,2155.57,C916897769,2678.26,9638.33,0,0
599,PAYMENT,2033.84,C614892818,30315.54,28281.7,C577202401,148.81,1863.07,0,0
147,CASH_IN,2029.54,C611200877,43853.91,41824.37,C620296388,454.65,2056.47,0,0
121,CASH_IN,49958.27,C864351436,16116.26,0.0,C988028666,59901.98,99921.52,0,0
579,TRANSFER,3806.21,C413113720,49764.63,45958.42,C546975120,2625.87,6268.41,0,0
699,PAYMENT,1129.52,C173448488,5738.78,4609.26,C255866597,4318.73,5402.91,0,0
640,PAYMENT,7497.67,C610207985,50416.12,42918.45,C714552282,8187.49,15263.14,0,0
559,TRANSFER,10020.79,C683305124,61310.98,51290.19,C723592868,471.02,10232.88,0,0
184,CASH_OUT,232.56,C352653393,36910.25,36677.69,C313438435,10230.43,10459.66,0,0
679,CASH_OUT,7530.05,C758078199,16338.09,8808.04,C157361938,2309.28,8691.36,0,0
497,CASH_IN,38652.39,C944247694,38948.09,295.7,C388002775,8338.72,36516.74,0,0
128,CASH_OUT,18255.34,C615425230,3494.67,0.0,C869600296,1736.29,18896.7,0,0
97,CASH_OUT,448485.31,C724993047,17989.5,0.0,C655757077,289.57,399454.76,0,0
648,PAYMENT,77033.61,C116619046,20968.27,0.0,C646535530,2277.26,64994.57,0,0
205,CASH_IN,109983.02,C261142794,1818.43,0.0,C658857314,15574.65,124750.39,0,0
570,CASH_IN,1251877.13,C456071123,27224.6,0.0,C248389390,9989.68,1013501.35,0,0
104,CASH_OUT,31719.32,C223656804,2052.41,0.0,C965188983,5196.16,36036.54,0,0
209,CASH_IN,10867.44,C419963412,7031.27,0.0,C368243133,24751.4,34290.57,0,0
211,CASH_OUT,46757.62,C232626939,14180.76,0.0,C990940161,3406.81,36651.13,0,0
209,PAYMENT,2961.27,C906958038,4464.42,1503.15,C316831397,5438.71,8275.9,0,0
502,CASH_OUT,9836.3,C639170621,15120.87,5284.57,C670981269,2072.31,11206.92,0,0
680,PAYMENT,2525.24,C396254612,14762.35,12237.11,C138099526,27499.2,29753.6,0,0
677,PAYMENT,16586.96,C800911727,3903.89,0.0,C672500926,8306.15,22975.26,0,0
551,PAYMENT,2506.3,C116574934,31318.42,28812.12,C496917817,1803.48,3722.43,0,0
151,PAYMENT,2353.19,C637204331,4246.14,1892.95,C164947296,336.89,2135.54,0,0
714,CASH_OUT,17055.91,C715098905,413313.46,396257.55,C704809503,35915.72,48004.13,0,0
403,CASH_IN,6324.08,C828416307,11336.49,5012.41,C972092560,1287.79,6007.08,0,0
406,CASH_OUT,252.26,C300046275,2305.51,2053.25,C174776844,5595.49,5797.54,0,0
522,TRANSFER,589.93,C632329606,3051.8,2461.87,C903504600,339313.4,339822.05,0,0
572,PAYMENT,1027.54,C790909978,74710.11,73682.57,C593004197,20800.19,21559.79,0,0
709,CASH_OUT,1653.5,C817589122,7232.01,5578.51,C911240417,89327.91,90761.94,0,0
433,CASH_OUT,17085.1,C258084455,1727.37,0.0,C378450024,1865.67,15174.9,0,0
454,PAYMENT,12017.15,C978870250,48077.48,36060.33,C748067518,33784.5,43112.07,0,0
554,PAYMENT,55132.95,C346568500,7162.68,0.0,C728249705,5156.45,59428.4,0,0
190,CASH_OUT,31415.08,C272852898,35601.01,4185.93,C622433113,9497.94,40840.87,0,0
229,PAYMENT,55794.21,C234947959,54358.11,0.0,C850036954,186747.94,239385.96,0,0
465,PAYMENT,24224.34,C329917214,20164.83,0.0,C888658528,2976.3,20328.62,0,0
48,PAYMENT,11818.52,C221857130,485950.04,474131.52,C807509268,5088.09,15944.46,0,0
239,CASH_IN,58620.11,C759491042,1005.14,0.0,C979342634,967.01,45138.89,0,0
534,CASH_IN,42401.67,C637729836,3916.97,0.0,C600004320,24324.6,61246.55,0,0
